piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus
A-MCAU_KI1803-132_SID074	1: 4/4	1: 1	10	10	40.0	10	10	40.0	78.0	82	44	0	0	0	Johann Christian Kittel	Warum betrübst du dich								2021-04-02	Microsoft Windows			Warum betrübst du dich	KI1803-132		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-132_SID074.mscx	False	38-74 (D2-D5)		Piano	67-74 (G4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-133	1: 4/4	1: 1	14	14	56.0	14	14	56.0	112.0	90	49	0	0	0	Johann Christian Kittel	Warum sollt´ ich mich denn grämen								2022-07-15	Microsoft Windows			Warum sollt´ ich mich denn grämen	KI1803-133		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-133.mscx	False	43-76 (G2-E5)		Piano	62-76 (D4-E5)	Piano	43-62 (G2-D4)
A-MCAU_KI1803-134_SID075	1: 4/4	1: 1	12	11	40.0	17	15	56.0	80.0	88	50	0	0	0	Johann Christian Kittel	Was Gott thut, das ist wohlgethan								2021-04-02	Microsoft Windows			Was Gott thut, das ist wohlgethan	KI1803-134		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-134_SID075.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-135_SID077	1: 4/4	1: 0	14	14	56.0	19	19	76.0	108.0	92	48	0	0	0	Johann Christian Kittel	Was mein Gott will, gescheh'								2021-10-22	Microsoft Windows			Was mein Gott will, gescheh'	KI1803-135		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-135_SID077.mscx	False	41-74 (F2-D5)		Piano	64-74 (E4-D5)	Piano	41-57 (F2-A3)
A-MCAU_KI1803-136	1: 4/4	1: 1	15	14	56.0	15	14	56.0	112.0	106	54	0	0	0	Johann Christian Kittel	Was sorgst du ängstlich für dein 								2023-07-24	Microsoft Windows			Was sorgst du ängstlich für dein 	KI1803-136		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-136.mscx	False	39-74 (D#2-D5)		Piano	64-74 (E4-D5)	Piano	39-57 (D#2-A3)
A-MCAU_KI1803-137_SID055	1: 4/4	1: -2	8	8	32.0	8	8	32.0	64.0	61	31	0	0	0	Johann Christian Kittel	"Wenn auch Widerwärtigkeiten
"								2021-03-15	Microsoft Windows			"Wenn auch Widerwärtigkeiten
"	KI1803-137		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-137_SID055.mscx	False	39-74 (Eb2-D5)		Piano	65-74 (F4-D5)	Piano	39-58 (Eb2-Bb3)
A-MCAU_KI1803-138_SID078	1: 4/4	1: 1	15	14	56.0	15	14	56.0	112.0	117	64	0	0	0	Johann Christian Kittel	Wenn meine Zeit gekommen								2021-04-02	Microsoft Windows			Wenn meine Zeit gekommen	KI1803-138		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-138_SID078.mscx	False	43-74 (G2-D5)		Piano	62-74 (D4-D5)	Piano	43-55 (G2-G3)
A-MCAU_KI1803-139	1: 4/4	1: -1	12	12	40.0	17	17	56.0	80.0	83	43	0	0	0	Johann Christian Kittel	Wenn mich die Sünden kränken								2022-06-21	Microsoft Windows			Wenn mich die Sünden kränken	KI1803-139		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-139.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-57 (F2-A3)
A-MCAU_KI1803-140_SID079	1: 4/4	1: 1	9	9	36.0	9	9	36.0	70.0	68	36	0	0	0	Johann Christian Kittel	Wenn wir vor Kummer fast								2021-04-07	Microsoft Windows			Wenn wir vor Kummer fast	KI1803-140		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-140_SID079.mscx	False	43-74 (G2-D5)		Piano	62-74 (D4-D5)	Piano	43-59 (G2-B3)
A-MCAU_KI1803-141	1: 4/4	1: 4	16	16	56.0	22	22	76.0	112.0	107	55	0	0	0	Johann Christian Kittel	Wenn zur Vollführung								2022-07-15	Microsoft Windows			Wenn zur Vollführung	KI1803-141		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-141.mscx	False	40-75 (E2-D#5)		Piano	63-75 (D#4-D#5)	Piano	40-56 (E2-G#3)
A-MCAU_KI1803-142	1: 4/4	1: -1	13	13	52.0	13	13	52.0	102.0	97	50	0	0	0	Johann Christian Kittel	Wer bin ich von Natur								2022-07-15	Microsoft Windows			Wer bin ich von Natur	KI1803-142		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-142.mscx	False	41-74 (F2-D5)		Piano	60-74 (C4-D5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-143_SID091	1: 4/4	1: 1	12	12	48.0	16	16	64.0	96.0	91	47	0	0	0	Johann Christian Kittel	Werde munter mein Gemüthe								2022-04-06	Microsoft Windows			Werde munter mein Gemüthe	KI1803-143		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-143_SID091.mscx	False	38-76 (D2-E5)		Piano	67-76 (G4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-144	1: 4/4	1: 1	10	10	40.0	10	10	40.0	78.0	72	38	0	0	0	Johann Christian Kittel	Wer hat den Glauben, dessen Früchte								2022-07-15	Microsoft Windows			Wer hat den Glauben, dessen Früchte	KI1803-144		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-144.mscx	False	38-74 (D2-D5)		Piano	63-74 (D#4-D5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-145a_SID080	1: 4/4	1: 0	11	10	36.0	17	15	56.0	68.0	71	37	0	0	0	Johann Christian Kittel	Wer seinen Gott allein läßt								2021-04-07	Microsoft Windows			Wer seinen Gott allein läßt	KI1803-145		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-145a_SID080.mscx	False	40-76 (E2-E5)		Piano	64-76 (E4-E5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-145b	1: 4/4	1: 0	10	10	40.0	15	15	60.0	76.0	69	35	0	0	0	Johann Christian Kittel	Wer seinen Gott allein läßt [Zweite Melodie]								2021-02-21	Microsoft Windows			Wer seinen Gott allein läßt [Zweite Melodie]	KI1803-145b		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-145b.mscx	False	36-76 (C2-E5)		Piano	60-76 (C4-E5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-146	1: 4/4	1: 2	49	49	196.0	49	49	196.0	386.0	326	166	0	0	0	Johann Christian Kittel	Wer überwindet, der empfäht								2022-07-15	Microsoft Windows			Wer überwindet, der empfäht	KI1803-146		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-146.mscx	False	38-76 (D2-E5)		Piano	61-76 (C#4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-147	1: 4/4	1: 1	16	15	56.0	22	20	76.0	106.0	110	59	0	0	0	Johann Christian Kittel	Wie groß ist des Allmächt'gen Güte								2023-07-24	Microsoft Windows			Wie groß ist des Allmächt'gen Güte	KI1803-147		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-147.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-148	1: 4/4	1: 1	16	16	56.0	22	22	76.0	105.5	116	67	0	0	0	Johann Christian Kittel	Wie groß ist des Allmächt´gen Güte								2021-02-21	Microsoft Windows			Wie groß ist des Allmächt´gen Güte	KI1803-148		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-148.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-149_SID081	1: 4/4	1: 2	15	14	57.0	22	20	82.0	110.0	99	53	0	0	0	Johann Christian Kittel	Wie schön leucht uns der Morgenstern								2021-04-07	Microsoft Windows			Wie schön leucht uns der Morgenstern	KI1803-149		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-149_SID081.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-150	1: 4/4	1: -3	10	9	36.0	10	9	36.0	72.0	70	38	0	0	0	Johann Christian Kittel	Wie schnell ist doch ein Jahr								2022-06-22	Microsoft Windows			Wie schnell ist doch ein Jahr	KI1803-150		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-150.mscx	False	39-75 (Eb2-Eb5)		Piano	63-75 (Eb4-Eb5)	Piano	39-58 (Eb2-Bb3)
A-MCAU_KI1803-151_SID082	1: 4/4	1: 1	22	21	81.0	28	26	101.0	160.0	154	82	0	0	0	Johann Christian Kittel	Wie wohl ist mir, o Freund der Seele								2021-04-07	Microsoft Windows			Wie wohl ist mir, o Freund der Seele	KI1803-151		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-151_SID082.mscx	False	38-76 (D2-E5)		Piano	59-76 (B3-E5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-152_SID084	1: 4/4	1: -1	26	25	101.0	26	25	101.0	202.0	183	96	0	0	0	Johann Christian Kittel	Wir glauben all an einen Gott, Schöpfer								2021-04-07	Microsoft Windows			Wir glauben all an einen Gott, Schöpfer	KI1803-152		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-152_SID084.mscx	False	38-77 (D2-F5)		Piano	61-77 (C#4-F5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-153_SID085	1: 4/4	1: -2	12	12	48.0	17	17	68.0	92.0	85	47	0	0	0	Johann Christian Kittel	Wo Gott der Herr								2021-04-07	Microsoft Windows			Wo Gott der Herr	KI1803-153		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-153_SID085.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-154	1: 4/4	1: 0	15	15	60.0	20	20	80.0	114.0	105	56	0	0	0	Johann Christian Kittel	Wo sind die Weisen, die mich								2022-07-15	Microsoft Windows			Wo sind die Weisen, die mich	KI1803-154		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-154.mscx	False	36-76 (C2-E5)		Piano	60-76 (C4-E5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-155	1: 4/4	1: 1	13	13	44.0	18	18	60.0	88.0	84	45	0	0	0	Johann Christian Kittel	Zeuch ein zu deinen Thoren								2022-07-15	Microsoft Windows			Zeuch ein zu deinen Thoren	KI1803-155		Johann Christian Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-155.mscx	False	43-76 (G2-E5)		Piano	66-76 (F#4-E5)	Piano	43-57 (G2-A3)
